Image name,Position,Region type,ID,Area [pixels],Perimeter [pixels],Eccentricity,Orientation [radians],Solidity,Extent,Major Axis Length [pixels],Minor Axis Length [pixels],Equivalent Diameter [pixels]
2024-05-22_17-22-26-218_MV540-H@EOaAFjS1zEFNUIvQPhvsAA24.bmp,bottom_right,void,7,377.0,78.184,0.503,0.492,0.954,0.628,24.777,21.419,21.909
2024-05-22_17-22-26-218_MV540-H@EOaAFjS1zEFNUIvQPhvsAA24.bmp,bottom_right,void,8,409.0,82.669,0.611,0.908,0.949,0.583,26.986,21.363,22.82
2024-05-22_17-22-26-218_MV540-H@EOaAFjS1zEFNUIvQPhvsAA24.bmp,bottom_right,void,9,423.0,95.397,0.873,-0.937,0.934,0.444,35.328,17.231,23.207
2024-05-22_17-22-26-218_MV540-H@EOaAFjS1zEFNUIvQPhvsAA24.bmp,bottom_right,void,10,329.0,79.113,0.802,0.203,0.929,0.597,28.228,16.855,20.467
2024-05-22_17-22-26-218_MV540-H@EOaAFjS1zEFNUIvQPhvsAA24.bmp,bottom_right,void,11,452.0,86.083,0.674,0.828,0.96,0.598,29.194,21.574,23.99
2024-05-22_17-22-26-218_MV540-H@EOaAFjS1zEFNUIvQPhvsAA24.bmp,bottom_right,void,12,106.0,50.527,0.966,-0.51,0.914,0.371,23.552,6.088,11.617
2024-05-22_17-22-26-218_MV540-H@EOaAFjS1zEFNUIvQPhvsAA24.bmp,bottom_right,void,13,311.0,97.941,0.963,0.175,0.889,0.451,41.39,11.098,19.899
2024-05-22_17-22-26-218_MV540-H@EOaAFjS1zEFNUIvQPhvsAA24.bmp,bottom_right,void,14,199.0,80.835,0.979,0.152,0.85,0.452,37.316,7.612,15.918
2024-05-22_17-22-26-218_MV540-H@EOaAFjS1zEFNUIvQPhvsAA24.bmp,bottom_right,void,15,397.0,93.598,0.899,-1.371,0.919,0.55,36.269,15.903,22.483
2024-05-22_17-22-26-218_MV540-H@EOaAFjS1zEFNUIvQPhvsAA24.bmp,bottom_right,void,16,234.0,78.391,0.939,-1.067,0.9,0.397,31.757,10.893,17.261
2024-05-22_17-22-26-218_MV540-H@EOaAFjS1zEFNUIvQPhvsAA24.bmp,bottom_right,void,17,27.0,20.864,0.963,-0.193,0.844,0.562,11.741,3.147,5.863
2024-05-22_17-22-26-218_MV540-H@EOaAFjS1zEFNUIvQPhvsAA24.bmp,bottom_right,void,18,652.0,108.326,0.758,-1.425,0.949,0.604,37.634,24.552,28.812
2024-05-22_17-22-26-218_MV540-H@EOaAFjS1zEFNUIvQPhvsAA24.bmp,bottom_right,void,19,581.0,111.74,0.889,-1.138,0.927,0.512,42.746,19.562,27.198
2024-05-22_17-22-26-218_MV540-H@EOaAFjS1zEFNUIvQPhvsAA24.bmp,bottom_right,void,20,296.0,81.391,0.907,0.612,0.934,0.464,31.934,13.447,19.413
2024-05-22_17-22-26-218_MV540-H@EOaAFjS1zEFNUIvQPhvsAA24.bmp,bottom_right,void,21,463.0,95.012,0.82,0.607,0.941,0.556,34.199,19.561,24.28
2024-05-22_17-22-26-218_MV540-H@EOaAFjS1zEFNUIvQPhvsAA24.bmp,bottom_right,void,22,606.0,111.74,0.883,-1.148,0.94,0.534,42.735,20.068,27.777
2024-05-22_17-22-26-218_MV540-H@EOaAFjS1zEFNUIvQPhvsAA24.bmp,bottom_right,void,23,390.0,80.426,0.473,-0.18,0.949,0.602,25.103,22.118,22.284
2024-05-22_17-22-26-218_MV540-H@EOaAFjS1zEFNUIvQPhvsAA24.bmp,bottom_right,void,24,395.0,82.184,0.792,0.953,0.95,0.61,29.962,18.302,22.426
2024-05-22_17-22-26-218_MV540-H@EOaAFjS1zEFNUIvQPhvsAA24.bmp,bottom_right,void,25,40.0,30.036,0.99,-0.144,0.816,0.556,19.327,2.747,7.136
2024-05-22_17-22-26-218_MV540-H@EOaAFjS1zEFNUIvQPhvsAA24.bmp,bottom_right,void,26,23.0,18.621,0.987,-0.198,0.767,0.411,14.014,2.231,5.412
2024-05-22_17-22-26-218_MV540-H@EOaAFjS1zEFNUIvQPhvsAA24.bmp,bottom_right,void,27,8.0,7.207,0.98,-0.428,0.727,0.444,6.9,1.375,3.192
2024-05-22_17-22-26-218_MV540-H@EOaAFjS1zEFNUIvQPhvsAA24.bmp,bottom_right,void,28,341.0,83.977,0.883,1.207,0.929,0.533,31.999,15.042,20.837
2024-05-22_17-22-26-218_MV540-H@EOaAFjS1zEFNUIvQPhvsAA24.bmp,bottom_right,void,29,359.0,78.941,0.802,1.5,0.942,0.643,28.821,17.228,21.38
2024-05-22_17-22-26-218_MV540-H@EOaAFjS1zEFNUIvQPhvsAA24.bmp,bottom_right,void,30,392.0,83.841,0.455,-0.121,0.938,0.56,25.414,22.632,22.341
2024-05-22_17-22-26-218_MV540-H@EOaAFjS1zEFNUIvQPhvsAA24.bmp,bottom_right,void,31,407.0,85.012,0.786,0.695,0.944,0.58,30.48,18.843,22.764
2024-05-22_17-22-26-218_MV540-H@EOaAFjS1zEFNUIvQPhvsAA24.bmp,bottom_right,void,32,40.0,31.692,0.988,-0.352,0.714,0.294,19.331,3.013,7.136
2024-05-22_17-22-26-218_MV540-H@EOaAFjS1zEFNUIvQPhvsAA24.bmp,bottom_right,void,33,353.0,77.841,0.69,-0.58,0.946,0.568,26.295,19.023,21.2
2024-05-22_17-22-26-218_MV540-H@EOaAFjS1zEFNUIvQPhvsAA24.bmp,bottom_right,void,34,381.0,82.426,0.611,-0.011,0.929,0.571,26.426,20.916,22.025
2024-05-22_17-22-26-218_MV540-H@EOaAFjS1zEFNUIvQPhvsAA24.bmp,bottom_right,void,35,312.0,81.74,0.908,0.982,0.929,0.419,32.786,13.719,19.931
2024-05-22_17-22-26-218_MV540-H@EOaAFjS1zEFNUIvQPhvsAA24.bmp,bottom_right,void,36,476.0,95.912,0.799,1.013,0.939,0.519,33.773,20.288,24.618
2024-05-22_17-22-26-218_MV540-H@EOaAFjS1zEFNUIvQPhvsAA24.bmp,bottom_right,void,37,36.0,23.314,0.989,0.567,0.8,0.24,17.884,2.697,6.77
2024-05-22_17-22-26-218_MV540-H@EOaAFjS1zEFNUIvQPhvsAA24.bmp,bottom_right,void,38,185.0,60.663,0.881,1.396,0.911,0.593,23.778,11.255,15.348
2024-05-22_17-22-26-218_MV540-H@EOaAFjS1zEFNUIvQPhvsAA24.bmp,bottom_right,void,39,77.0,39.592,0.93,-1.178,0.885,0.453,17.172,6.322,9.901
2024-05-22_17-22-26-218_MV540-H@EOaAFjS1zEFNUIvQPhvsAA24.bmp,bottom_right,void,40,92.0,46.935,0.96,1.456,0.86,0.571,21.601,6.065,10.823
2024-05-22_17-22-26-218_MV540-H@EOaAFjS1zEFNUIvQPhvsAA24.bmp,bottom_right,void,41,201.0,62.284,0.867,1.436,0.957,0.62,23.991,11.952,15.998
2024-05-22_17-22-26-218_MV540-H@EOaAFjS1zEFNUIvQPhvsAA24.bmp,bottom_right,void,42,135.0,55.042,0.946,1.3,0.882,0.491,24.198,7.841,13.111
2024-05-22_17-22-26-218_MV540-H@EOaAFjS1zEFNUIvQPhvsAA24.bmp,bottom_right,void,43,14.0,13.207,0.984,0.962,0.737,0.292,9.973,1.797,4.222
2024-05-22_17-22-26-218_MV540-H@EOaAFjS1zEFNUIvQPhvsAA24.bmp,bottom_right,void,44,79.0,39.006,0.919,-1.212,0.908,0.516,16.679,6.566,10.029
2024-05-22_17-22-26-218_MV540-H@EOaAFjS1zEFNUIvQPhvsAA24.bmp,bottom_right,void,45,1.0,0.0,0.0,-0.785,1.0,1.0,0.0,0.0,1.128
2024-05-22_17-22-26-218_MV540-H@EOaAFjS1zEFNUIvQPhvsAA24.bmp,bottom_right,void,46,4.0,2.0,1.0,1.571,1.0,1.0,4.472,0.0,2.257
2024-05-22_17-22-26-218_MV540-H@EOaAFjS1zEFNUIvQPhvsAA24.bmp,bottom_right,void,47,3.0,1.0,1.0,1.571,1.0,1.0,3.266,0.0,1.954
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,top_left,part,0,38303.0,4141.992,0.153,-0.876,0.748,0.73,281.936,278.619,220.837
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,top_left,void,1,87.0,36.556,0.79,-1.371,0.916,0.644,14.013,8.596,10.525
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,top_left,void,2,106.0,48.556,0.934,-1.348,0.876,0.561,20.646,7.352,11.617
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,top_left,void,3,240.0,80.184,0.953,-1.312,0.889,0.429,33.791,10.208,17.481
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,top_left,void,4,210.0,65.42,0.881,-1.471,0.894,0.577,25.282,11.952,16.352
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,top_left,void,5,157.0,54.491,0.879,0.966,0.892,0.491,21.714,10.347,14.139
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,top_left,void,6,195.0,70.284,0.956,-1.337,0.894,0.492,30.766,9.012,15.757
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,top_left,void,7,368.0,77.598,0.228,0.783,0.951,0.613,23.12,22.509,21.646
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,top_left,void,8,386.0,79.598,0.519,1.15,0.948,0.619,25.232,21.567,22.169
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,top_left,void,9,354.0,80.527,0.741,0.226,0.934,0.602,27.677,18.575,21.23
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,top_left,void,10,322.0,83.497,0.904,-0.853,0.931,0.427,33.032,14.113,20.248
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,top_left,void,11,473.0,89.255,0.65,0.996,0.946,0.606,29.639,22.518,24.541
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,top_left,void,12,364.0,102.634,0.949,0.206,0.91,0.465,41.334,13.006,21.528
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,top_left,void,13,252.0,90.698,0.971,0.186,0.881,0.462,39.071,9.388,17.912
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,top_left,void,14,376.0,93.184,0.909,-1.312,0.924,0.521,36.116,15.069,21.88
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,top_left,void,15,169.0,66.184,0.955,-0.954,0.909,0.361,28.734,8.478,14.669
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,top_left,void,16,637.0,109.154,0.771,-1.294,0.94,0.569,37.841,24.105,28.479
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,top_left,void,17,644.0,118.361,0.887,-1.156,0.935,0.511,44.814,20.716,28.635
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,top_left,void,18,279.0,75.355,0.893,0.603,0.943,0.517,29.797,13.416,18.848
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,top_left,void,19,652.0,119.154,0.891,-1.178,0.935,0.517,45.501,20.7,28.812
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,top_left,void,20,140.0,54.763,0.936,-0.088,0.886,0.648,23.287,8.22,13.351
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,top_left,void,21,451.0,85.841,0.39,0.437,0.949,0.62,26.297,24.219,23.963
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,top_left,void,22,391.0,81.598,0.765,0.953,0.94,0.603,29.144,18.761,22.312
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,top_left,void,23,427.0,88.77,0.793,0.521,0.955,0.619,31.824,19.373,23.317
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,top_left,void,24,410.0,84.77,0.794,1.477,0.945,0.641,30.793,18.703,22.848
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,top_left,void,25,364.0,87.012,0.866,1.186,0.926,0.525,32.427,16.207,21.528
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,top_left,void,26,66.0,31.278,0.848,-0.01,0.904,0.673,13.191,6.987,9.167
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,top_left,void,27,479.0,92.083,0.518,0.556,0.937,0.57,28.618,24.481,24.696
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,top_left,void,28,120.0,50.799,0.93,-0.231,0.902,0.545,21.408,7.852,12.361
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,top_left,void,29,376.0,82.77,0.771,0.595,0.954,0.58,29.173,18.566,21.88
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,top_left,void,30,421.0,82.426,0.639,-0.348,0.955,0.631,27.737,21.328,23.152
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,top_left,void,31,1018.0,154.575,0.853,-0.242,0.841,0.483,54.647,28.488,36.002
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,top_left,void,32,334.0,88.154,0.906,0.977,0.92,0.401,34.279,14.486,20.622
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,top_left,void,33,509.0,96.083,0.761,0.948,0.977,0.571,33.665,21.831,25.457
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,top_left,void,34,235.0,67.941,0.879,1.349,0.925,0.599,26.643,12.709,17.298
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,top_left,void,35,123.0,53.213,0.938,1.506,0.918,0.615,22.64,7.839,12.514
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,top_left,void,36,267.0,70.77,0.839,1.345,0.927,0.575,26.635,14.505,18.438
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,top_left,void,37,185.0,64.527,0.935,1.267,0.92,0.508,27.086,9.596,15.348
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,top_left,void,38,18.0,15.864,0.984,0.988,0.692,0.257,11.656,2.091,4.787
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,top_left,void,39,41.0,32.657,0.986,1.374,0.804,0.456,18.266,3.075,7.225
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,bottom_left,part,0,38916.0,4123.105,0.132,-0.755,0.763,0.745,279.662,277.208,222.597
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,bottom_left,void,1,140.0,50.042,0.703,1.312,0.927,0.567,17.206,12.231,13.351
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,bottom_left,void,2,121.0,51.799,0.927,-1.222,0.877,0.5,21.772,8.144,12.412
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,bottom_left,void,3,318.0,83.012,0.898,-1.359,0.927,0.534,32.434,14.277,20.122
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,bottom_left,void,4,253.0,71.042,0.847,-1.392,0.923,0.586,26.247,13.939,17.948
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,bottom_left,void,5,201.0,59.698,0.842,0.904,0.971,0.563,22.968,12.373,15.998
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,bottom_left,void,6,51.0,34.456,0.978,0.867,0.864,0.304,17.851,3.727,8.058
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,bottom_left,void,7,243.0,76.734,0.937,-1.372,0.893,0.511,31.846,11.136,17.59
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,bottom_left,void,8,379.0,77.941,0.389,0.002,0.948,0.659,23.979,22.088,21.967
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,bottom_left,void,9,402.0,81.255,0.503,0.845,0.946,0.595,25.615,22.145,22.624
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,bottom_left,void,10,36.0,28.142,0.97,0.573,0.857,0.375,13.794,3.361,6.77
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,bottom_left,void,11,376.0,84.355,0.756,0.103,0.931,0.57,28.847,18.881,21.88
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,bottom_left,void,12,350.0,84.326,0.872,-0.851,0.936,0.447,32.049,15.675,21.11
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,bottom_left,void,13,481.0,88.083,0.592,0.888,0.954,0.614,28.879,23.279,24.747
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,bottom_left,void,14,396.0,107.048,0.949,0.187,0.9,0.458,43.049,13.573,22.454
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,bottom_left,void,15,261.0,91.941,0.97,0.181,0.87,0.444,39.316,9.524,18.23
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,bottom_left,void,16,373.0,89.012,0.893,-1.33,0.93,0.545,34.364,15.483,21.793
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,bottom_left,void,17,190.0,67.977,0.938,-0.989,0.905,0.406,28.228,9.77,15.554
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,bottom_left,void,18,616.0,104.326,0.753,-1.329,0.948,0.6,36.441,23.993,28.006
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,bottom_left,void,19,601.0,112.326,0.892,-1.148,0.93,0.53,43.451,19.611,27.663
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,bottom_left,void,20,167.0,57.763,0.928,-0.121,0.913,0.642,24.909,9.274,14.582
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,bottom_left,void,21,248.0,73.355,0.919,0.572,0.932,0.483,29.749,11.76,17.77
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,bottom_left,void,22,613.0,112.326,0.888,-1.128,0.953,0.541,43.419,19.944,27.937
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,bottom_left,void,23,430.0,82.426,0.34,-0.109,0.962,0.637,25.351,23.84,23.399
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,bottom_left,void,24,379.0,86.77,0.847,0.557,0.936,0.549,32.141,17.109,21.967
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,bottom_left,void,25,360.0,77.598,0.788,0.895,0.952,0.6,28.432,17.521,21.409
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,bottom_left,void,26,76.0,36.107,0.838,-0.091,0.884,0.603,14.108,7.696,9.837
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,bottom_left,void,27,442.0,87.841,0.333,0.825,0.94,0.585,26.159,24.668,23.723
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,bottom_left,void,28,316.0,80.805,0.883,1.189,0.929,0.52,30.849,14.496,20.059
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,bottom_left,void,29,358.0,79.355,0.801,1.532,0.945,0.642,28.699,17.191,21.35
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,bottom_left,void,30,112.0,47.835,0.926,-0.292,0.896,0.509,20.366,7.683,11.942
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,bottom_left,void,31,332.0,78.184,0.83,0.64,0.946,0.555,29.018,16.17,20.56
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,bottom_left,void,32,376.0,79.841,0.642,-0.506,0.942,0.58,26.336,20.202,21.88
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,bottom_left,void,33,418.0,85.255,0.563,0.318,0.937,0.601,27.063,22.362,23.07
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,bottom_left,void,34,283.0,79.74,0.919,0.987,0.928,0.397,32.447,12.811,18.982
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,bottom_left,void,35,445.0,91.462,0.823,0.971,0.937,0.535,33.618,19.087,23.803
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,bottom_left,void,36,184.0,59.456,0.891,1.416,0.958,0.643,23.805,10.818,15.306
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,bottom_left,void,37,100.0,45.006,0.908,-1.21,0.901,0.478,18.39,7.696,11.284
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,bottom_left,void,38,80.0,42.314,0.96,1.453,0.889,0.635,19.817,5.582,10.093
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,bottom_left,void,39,196.0,61.456,0.883,1.44,0.951,0.605,24.536,11.503,15.797
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,bottom_left,void,40,129.0,56.042,0.953,1.288,0.884,0.469,24.322,7.352,12.816
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,bottom_left,void,41,100.0,43.799,0.911,-1.254,0.893,0.526,18.354,7.572,11.284
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,top_right,part,0,38360.0,4270.828,0.065,-0.383,0.757,0.735,277.513,276.922,221.001
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,top_right,void,1,113.0,43.556,0.836,1.4,0.911,0.665,17.136,9.414,11.995
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,top_right,void,2,96.0,43.349,0.917,-1.326,0.873,0.533,18.614,7.439,11.056
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,top_right,void,3,289.0,83.598,0.931,-1.36,0.917,0.502,33.727,12.322,19.182
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,top_right,void,4,193.0,60.592,0.863,-1.548,0.919,0.619,23.343,11.785,15.676
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,top_right,void,5,115.0,47.456,0.913,0.93,0.927,0.483,19.892,8.105,12.101
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,top_right,void,6,216.0,77.527,0.957,-1.347,0.882,0.475,32.622,9.504,16.584
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,top_right,void,7,351.0,74.77,0.448,0.697,0.944,0.636,23.467,20.979,21.14
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,top_right,void,8,378.0,79.255,0.607,1.023,0.943,0.583,25.881,20.558,21.938
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,top_right,void,9,300.0,76.527,0.814,0.298,0.92,0.564,27.45,15.933,19.544
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,top_right,void,10,377.0,91.154,0.902,-0.896,0.935,0.436,35.484,15.334,21.909
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,top_right,void,11,437.0,86.912,0.698,0.851,0.94,0.558,29.316,21.0,23.588
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,top_right,void,12,273.0,95.012,0.966,0.223,0.881,0.423,39.197,10.176,18.644
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,top_right,void,13,187.0,80.87,0.978,0.206,0.87,0.447,35.694,7.493,15.43
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,top_right,void,14,375.0,92.77,0.906,-1.326,0.91,0.533,35.921,15.175,21.851
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,top_right,void,15,66.0,40.213,0.975,-0.495,0.835,0.333,19.905,4.463,9.167
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,top_right,void,16,210.0,74.634,0.952,-0.986,0.89,0.362,31.783,9.707,16.352
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,top_right,void,17,617.0,107.154,0.773,-1.304,0.945,0.565,37.234,23.63,28.028
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,top_right,void,18,589.0,111.74,0.888,-1.122,0.929,0.519,42.858,19.732,27.385
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,top_right,void,19,20.0,15.45,0.967,-0.258,0.769,0.5,10.613,2.708,5.046
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,top_right,void,20,327.0,81.012,0.888,0.69,0.942,0.505,31.964,14.718,20.405
2024-05-22_17-15-57-046_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2o.bmp,top_right,void,21,597.0,110.669,0.881,-1.152,0.951,0.553,42.429,20.042,27.57
